; 英文的编码用大写字母表示
潀 cong 0
潀 zong 0
潁 ying 0
潂 hong 0
潃 xiu 21
潄 shu 38
潅 guan 11
潅 huan 0
潈 cong 5
潈 zong 0
潉 kun 10
潊 xu 2
潌 zhi 8
潎 pi 7
潎 pie 0
潏 jue 159
潏 shu 0
潏 yu 0
潐 jiao 8
潐 qiao 0
潑 bo 115
潑 po 0
潒 dang 333
潒 xiang 0
潓 hui 36
潔 jie 677
潕 wu 403
潖 pa 26
潗 ji 25
潙 gui 261
潙 wei 0
潚 su 80
潛 qian 242
潝 xi 2
潝 ya 0
潟 xi 317
潠 sun 5
潠 xun 0
潡 dun 16
潣 min 24
潤 run 474
潥 su 16
潧 zhen 20
潨 cong 14
潨 zong 0
潩 yi 14
潪 zhe 31
潪 zhi 0
潫 wan 12
潬 shan 12
潬 tan 0
潯 xun 41
潯 yin 0
潰 hui 388
潰 kui 0
潱 ye 7
潳 tu 12
潳 zha 0
潵 sa 225
潵 san 0
潶 hei 1269
潷 bi 222
潹 chan 3
潻 shu 13
潽 pu 38
潾 lin 26
潿 wei 14
澀 se 468
澁 se 11
澂 cheng 87
澂 deng 0
澃 jiong 5
澅 hua 10
澆 jiao 337
澇 lao 44
澊 cun 20
澋 hong 0
澋 jing 0
澏 han 8
澐 yun 209
澑 liu 118
澒 gong 7
澒 hong 7
澓 fu 129
澔 gao 610
澔 hao 0
澕 he 27
澖 xian 10
澗 jian 179
澘 shan 35
澙 xi 29
澚 ao 1
澚 bo 0
澚 yu 1
澛 lu 64
澝 ning 3
澞 yu 5
澟 lin 32
澠 mian 6
澠 sheng 0
澢 dang 26
澣 han 20
澣 huan 0
澤 shi 312
澤 ze 0
澥 xie 49
澦 yu 25
澨 cuo 11
澨 shi 0
澩 xiao 82
澩 xue 0
澪 ling 228
澫 man 123
澫 ou 0
澫 wan 0
澬 zi 383
澭 yong 15
澮 hui 106
澮 kuai 0
澯 can 11
澰 lian 7
澱 dian 103
澲 ye 7
澴 huan 18
澴 xuan 0
澵 zhen 11
澷 man 116
澸 dan 0
澸 gan 0
澺 yi 30
澻 sui 10
澼 pi 8
澽 ju 2
澾 ta 15
澿 qin 13
濁 zhuo 39
濃 nong 326
濄 guo 4108
濄 wo 4000
濅 jin 23
濅 qin 0
濆 fen 30
濆 pen 0
濇 se 13
濈 ji 12
濈 sha 0
濊 hui 8
濊 huo 8
濊 wei 0
濋 chu 30
濌 ta 50
濍 song 3
濎 ding 17
濎 ting 0
濏 se 24
濐 zhu 1
濓 lian 20
濔 mi 20
濔 ni 0
濕 shi 667
濖 shu 11
濗 mi 13
濘 ning 21
濙 ying 16
濚 ying 15
濛 meng 2987
濜 jin 12
濝 qi 8
濟 ji 802
濢 cui 23
濢 zui 0
濣 wo 11
濤 tao 610
濥 yin 5
濦 yin 0
濧 dui 0
濨 ci 0
濩 hu 0
濩 huo 0
濪 jing 0
濪 qing 0
濫 lan 0
濬 jun 0
濬 xun 0
濭 ai 0
濭 kai 0
濰 wei 0
濱 bang 0
濱 bin 0
濲 gu 0
濳 qian 0
濴 ying 0
濵 bin 0
濶 kuo 0
濷 fei 0
濸 cang 0
濹 me 0
濺 jian 0
濻 dui 0
濻 wei 0
濼 luo 0
濼 po 0
濽 zan 0
濾 lv 0
濿 li 0
瀀 you 0
瀁 yang 0
瀂 lu 0
瀃 si 0
瀄 zhi 0
瀅 ying 0
瀆 dou 0
瀆 du 0
瀇 wang 0
瀈 hui 0
瀉 xie 0
瀊 pan 0
瀋 shen 0
瀌 biao 0
瀍 chan 0
瀎 mie 0
瀎 mo 0
瀏 liu 0
瀐 jian 0
瀒 se 0
瀓 cheng 0
瀔 gu 0
瀕 bin 0
瀖 huo 0
瀗 xian 0
瀘 lu 0
瀙 qin 0
瀜 rong 0
瀝 li 0
瀞 cheng 0
瀞 jing 0
瀟 xiao 0
瀠 ying 0
瀡 sui 0
瀢 dui 0
瀢 wei 0
瀤 huai 0
瀤 wai 0
瀥 xue 0
瀦 zhu 0
瀧 long 0
瀧 shuang 0
瀨 lai 0
瀩 dui 0
瀪 fan 0
瀫 hu 10
瀬 lai 92
瀭 shu 193
瀮 lian 10
瀮 ling 20
瀯 ying 27
瀰 mi 96
瀱 ji 11
瀲 lian 8
瀳 jian 13
瀳 zun 0
瀴 ying 40
瀶 lin 33
瀷 yi 75
瀸 jian 10
瀺 chan 4
瀻 dai 40
瀼 nang 9
瀼 rang 36
瀽 jian 7
瀾 lan 64
瀿 fan 65
灀 shuang 38
灁 yuan 31
灂 jiao 3
灂 ze 0
灂 zhuo 3
灃 feng 11
灄 ni 6
灄 she 0
灅 lei 23
灆 lan 338
灇 cong 2
灈 qu 31
灉 yong 9
灊 qian 4
灋 fa 108
灍 jue 3
灎 yan 5
灐 ying 18
灑 sa 726
灒 cuan 5
灒 zan 5
灓 luan 24
灔 yan 66
灕 li 167
灖 mi 13
灗 shan 2
灘 tan 438
灙 dang 8
灙 tang 0
灚 jiao 57
灛 chan 9
灜 ying 16
灝 hao 34
灟 zhu 4
灠 lan 18
灡 lan 22
灢 nang 238
灣 wan 2121
灤 luan 5
灥 quan 16
灥 xun 0
灦 xian 19
灧 yan 56
灨 gan 12
灩 yan 14
灪 yu 23
灮 guang 27
灱 xiao 3
灲 xiao 5
灳 hui 11
灴 hong 12
灷 zhuan 13
灹 yu 12
灹 zha 0
灺 xie 16
灻 chi 11
災 zai 268
炁 qi 28
炂 zhong 3
炃 ben 18
炃 fen 0
炄 niu 3
炆 wen 510
炇 pu 9
炈 yi 6
炋 pi 4
炌 kai 3
炍 pan 6
炏 kai 13
炏 yan 0
炐 feng 7
炐 pang 0
炑 mu 26
炓 liao 54
炗 guang 10
炘 xin 622
炚 guang 9
炛 guang 9
炞 bian 12
炟 da 15
炠 xia 8
炡 zheng 12
炢 zhu 4
炣 ke 538
炤 zhao 368
炥 fu 6
炦 ba 5
炧 xie 4
炨 xie 2
炩 ling 5
炪 chu 81
炪 zhuo 0
炰 fou 17
炰 pao 0
炲 tai 28
炴 yang 11
炵 tong 12
炶 qian 3
炶 shan 6
為 wei 32595
炾 huang 3
炿 zhou 6
烄 jiao 9
烄 yao 0
烅 xu 12
烆 heng 8
烇 quan 43
烉 huan 10
烋 xiao 9
烋 xiu 0
烌 xiu 10
烍 xian 7
烎 yin 803
烏 wu 1140
烏 ya 0
烐 zhou 4
烑 yao 2
烒 shi 24
烓 wei 5
烔 dong 99
烔 tong 0
烕 mie 7
烖 zai 56
烗 kai 3
烚 xia 84
烜 hui 0
烜 xuan 0
烝 zheng 0
烞 po 0
烠 hui 0
烡 guang 0
烢 che 0
烣 hui 0
烥 ju 0
烪 hui 0
烮 lie 0
烰 fu 0
烱 jiong 0
烲 che 0
烲 xie 0
烳 pu 0
烴 ting 0
烵 zhuo 0
烶 ting 0
烸 hai 0
烺 lang 0
烻 shan 0
烻 yan 0
烼 xu 0
烾 chi 0
烿 rong 0
焀 hu 0
焁 xi 0
焂 shu 0
焃 he 0
焃 huo 0
焄 hun 0
焄 xun 0
焅 kao 0
焅 ku 0
焆 juan 0
焆 jue 0
焇 xiao 0
焈 xi 0
焋 zhuang 0
焌 jun 0
焌 qu 0
焍 di 0
焎 che 0
焎 xie 0
焏 ji 0
焏 qi 0
焑 yan 0
焒 lv 0
焔 yan 0
焗 ju 0
焛 lin 0
焜 kun 0
焝 hun 0
焞 tui 0
焞 tun 0
焟 xi 0
焠 cui 0
無 mo 0
無 wu 0
焢 hong 0
焣 chao 0
焣 ju 0
焤 fu 0
焥 ai 0
焥 wo 0
焧 cong 0
焨 feng 0
焩 ping 0
焪 qiong 0
焫 ruo 0
焬 xi 0
焬 yi 0
焭 qiong 0
焮 xin 0
焲 yi 0
焳 jiao 0
焳 qiao 0
焴 yu 0
焵 gang 1
焷 pi 4
焸 gu 3
焸 xiong 3
焸 ying 0
焹 gang 15
焺 sheng 9
焻 chang 7
焻 gua 0
焼 shao 158
焽 xiong 9
焽 ying 0
焾 ne 36
焾 nian 0
焿 geng 2
煀 kuo 0
煀 qu 0
煁 chen 5
煂 he 5
煃 kui 9
煄 zhong 22
煆 xia 8
煇 hui 41
煇 xun 0
煇 yun 0
煈 feng 89
煉 lan 253
煉 lian 0
煋 xing 413
煍 jiao 3
煏 bi 9
煐 ying 16
煑 zhu 15
煒 hui 162
煒 wei 0
煓 tuan 8
煔 qian 2
煔 shan 0
煕 xi 54
煕 yi 0
煖 nuan 65
煖 xuan 0
煗 nuan 9
煘 chan 0
煙 yan 6353
煚 jiong 15
煛 jiong 14
煝 mei 9
煟 wei 17
煠 ye 8
煠 zha 0
煡 jin 7
煢 qiong 14
煣 rou 13
煥 huan 72
煩 fan 11638
煪 qiu 11
煫 sui 4
煬 yang 36
煭 lie 56
煯 jie 2
煰 zao 7
煱 gua 13
煴 yun 24
煵 nan 22
煶 shi 73
煷 huo 125
煷 liang 0
煹 gou 31
煻 tang 37
煼 chao 6
煾 en 92
煾 yun 0
煿 bo 7
熀 huang 63
熀 ye 0
熁 xie 18
熂 xi 6
熃 wu 7
熅 yun 36
熆 he 5
熇 he 13
熇 xiao 0
熈 xi 44
熈 yi 0
熉 yun 9
熋 nai 0
熋 xiong 0
熌 shan 64
熍 qiong 3
熎 yao 5
熐 mi 21
熑 lian 11
熑 qian 0
熒 xing 43
熒 ying 0
熓 wu 9
熕 gong 12
熖 yan 13
熗 qiang 8
熚 bi 17
熛 biao 9
熜 cong 18
熜 zong 0
熝 ao 3
熝 lu 0
熞 jian 15
熡 lou 11
熢 feng 6
熢 peng 0
熣 cui 23
熣 sui 0
熤 yi 21
熥 teng 28
熥 tong 0
熦 jue 1
熧 zong 5
熩 hu 7
熪 yi 14
熫 zhi 6
熭 wei 10
熮 liu 2
熯 han 5
熯 ran 0
熰 ou 84
熱 re 3271
熲 jiong 63
熴 kun 10
熶 cuan 12
熷 zeng 71
熸 jian 21
熺 xi 49
熻 xi 16
熼 yi 8
熽 xiao 3
熾 chi 30
熿 huang 72
燀 chan 56
燀 dan 0
燁 ye 39
燂 tan 13
燂 xun 0
燄 yan 41
燅 xun 9
燆 qiao 4
燆 xiao 0
燇 jun 2
燈 deng 1106
燉 dun 54
燊 shen 2912
燋 jiao 12
燋 jue 0
燋 qiao 6
燋 zhuo 0
燌 ben 8
燌 fen 0
燍 si 6
燍 xi 0
燏 yu 48
燐 lin 12
燑 dong 23
燑 jiong 0
燑 tong 23
燒 shao 2675
燓 fen 34
燖 xun 0
燗 lan 0
燘 mei 0
燙 dang 0
燙 tang 0
燚 yi 0
燛 jiong 0
燜 men 0
燝 jing 0
燞 jiao 0
營 ying 0
燡 yi 0
燢 xue 0
燣 lan 0
燤 lie 0
燤 tai 0
燦 can 0
燨 xi 0
燩 que 0
燪 cong 0
燪 zong 0
燫 lian 0
燫 qian 0
燬 hui 0
燭 zhu 0
燯 ling 0
燰 wei 0
燰 yu 0
燱 yi 0
燲 xie 0
燳 zhao 0
燴 hui 0
燵 da 0
燶 nong 0
燷 lan 0
燸 ru 0
燸 ruan 0
燺 he 0
燺 xiao 0
燻 xun 0
燼 jin 0
燽 chou 0
燾 dao 0
燾 tao 0
燿 shuo 0
燿 yao 0
爀 he 0
爁 lan 0
爂 biao 0
爃 rong 0
爄 li 0
爄 lie 0
爅 mo 0
爇 ruo 0
爈 lv 0
爉 la 0
爉 lie 0
爊 ao 0
爋 xun 0
爌 kuang 0
爍 luo 0
爍 shuo 0
爎 liao 0
爏 li 0
爐 lu 0
爑 jue 0
爒 liao 0
爓 xun 0
爓 yan 0
爔 xi 0
爕 xie 0
爖 long 0
爗 ye 0
爘 can 0
爙 rang 0
爚 yue 0
爛 lan 1287
爜 cong 7
爞 chong 44
爞 tong 0
爟 guan 9
爠 ju 0
爠 qu 0
爡 che 18
爢 mi 8
爣 tang 15
爤 lan 42
爥 zhu 34
爦 lan 7
爧 ling 68
爩 yu 19
爫 zhao 25
爫 zhua 0
爭 zheng 1284
爮 pao 8
爯 chen 0
爯 cheng 0
爲 wei 38217
爳 han 7
爴 jue 6
爺 ye 5040
爼 zu 16
爾 er 766
爾 mi 500
牀 chuang 63
牁 ke 404
牂 zang 62
牃 die 98
牄 qiang 6
牅 yong 6
牆 qiang 348
牉 pan 9
牊 chao 4
牋 jian 35
牎 chuang 46
牏 yu 209
牐 zha 24
牑 bian 20
牑 mian 0
牓 bang 851
牓 pang 0
牔 bo 4
牕 chuang 21
牗 yong 15
牗 you 15
牘 du 18
牚 cheng 64
牜 niu 632
牞 jiu 450
牞 le 0
牠 ta 747
牠 tuo 500
牣 ren 11
牤 mang 101
牥 fang 20
牨 gang 10
牪 yan 5
牫 ge 12
牫 qiu 0
牬 bei 8
牭 si 54
牰 chou 11
牰 you 0
牱 ge 0
牱 ke 0
牳 mu 12
牴 di 56
牶 quan 32
牷 quan 18
牸 zi 427
牻 mang 6
牼 keng 7
牽 qian 1446
犂 li 11
犃 pou 5
犅 gang 5
犆 te 6
犆 zhi 0
犇 ben 759
犈 quan 7
犉 chun 4
犌 jia 43
犎 feng 26
犐 ke 7
犑 ju 9
犓 chu 109
犔 xi 5
犕 bei 15
犖 luo 10
犗 jie 7
犘 ma 17
犙 san 11
犚 wei 3
犛 li 5
犛 mao 0
犜 dun 6
犝 tong 36
犞 qiao 2
犠 xi 16
犡 li 12
犢 du 41
犣 lie 5
犤 pai 40
犥 pao 7
犥 piao 0
犦 bao 8
犦 bo 0
犧 suo 120
犧 xi 0
犨 chou 11
犩 wei 7
犪 kui 3
犪 rao 0
犫 chou 2
犮 ba 36
犮 quan 0
犱 ji 2
犲 chai 23
犳 bao 15
犳 zhuo 15
犵 ge 9
犵 he 0
犺 gang 9
犺 kang 0
犻 bo 0
犻 fei 0
犻 pei 4
犼 hou 7
犽 ya 72
犾 yin 27
犿 fan 15
犿 huan 0
狀 zhuang 982
狅 kuang 144
狆 zhong 213
狇 mu 15
狉 pi 16
狊 ju 3
狋 chi 4
狋 quan 0
狋 yi 0
狌 sheng 37
狌 xing 0
狏 tuo 7
狏 yi 0
狑 ling 6
狓 pi 18
狔 ni 8
狕 yao 5
狖 you 9
狘 xue 5
狚 dan 13
狛 bo 27
〇 ling 8763
狜 ku 0
狝 xian 0
狟 huan 0
狟 xuan 0
狢 he 0
狢 mo 0
狣 zhao 0
狤 ji 0
狤 jie 0
狥 xun 0
狦 shan 0
狧 shi 0
狧 ta 0
狪 tong 0
狫 dong 0
狫 lao 0
狵 mang 0
狵 zhuo 0
狶 shi 0
狶 xi 0
狹 xia 0
狽 bei 0
狾 zhi 0
狿 yan 0
猀 sha 0
猂 han 0
猄 jing 0
猅 pai 0
猆 fei 0
猇 xiao 0
猈 bai 0
猈 pi 0
猉 qi 0
猋 biao 0
猌 yin 0
猍 lai 0
猏 jian 0
猐 qiang 0
猑 kun 0
猒 yan 0
猔 zong 0
猘 zhi 0
猙 zheng 0
猚 wei 0
猚 ya 0
猟 lie 0
猠  0
猣 zong 0
猤 gui 0
猦 feng 0
猧 wo 0
猨 yuan 0
猭 chuan 0
猯 tuan 0
猰 jia 0
猰 ya 0
猲 ge 0
猲 hai 0
猲 he 0
猲 xie 0
猳 jia 0
猵 bian 0
猵 pian 0
猶 yao 0
猶 you 0
猺 yao 0
猻 sun 0
猼 bo 0
猼 po 0
猽 ming 0
獀 sou 0
獁 ma 0
獂 yuan 0
獃 dai 0
獄 yu 0
獅 shi 0
獆 hao 0
獇 qiang 0
獈 yi 0
獉 zhen 12
獊 cang 24
獋 gao 11
獋 hao 0
獌 man 15
獎 jiang 768
獏 mo 131
獑 chan 18
獓 ao 23
獔 gao 0
獔 hao 0
獕 cui 0
獕 suo 0
獖 ben 16
獖 fen 0
獘 bi 8
獙 bi 18
獚 huang 2
獛 bu 14
獛 pu 0
獜 lin 2
獝 xu 16
獞 tong 5
獞 zhuang 0
獟 xiao 9
獟 yao 0
獡 que 20
獡 shuo 0
獡 xi 0
獢 xiao 12
獣 shou 99
獤 dun 35
獥 jiao 6
獦 ge 4
獦 lie 0
獦 xie 0
獧 juan 6
獧 xuan 0
獨 du 6758
獩 hui 9
獪 hua 11
獪 kuai 0
獫 xian 4
獮 xian 2
獰 ning 18
獱 bian 1
獱 pian 0
獲 huo 0
獳 nou 0
獳 ru 0
獴 meng 0
獵 lie 0
獶 nao 0
獶 you 0
獷 guang 0
獷 jing 0
獸 shou 0
獹 lu 0
獺 ta 0
獻 suo 0
獻 xian 0
獼 mi 0
獽 rang 0
獿 nao 0
玀 luo 0
玁 xian 0
玂 qi 0
玃 jue 0
玅 miao 0
玅 yao 0
玆 ci 0
玆 xuan 0
玆 zi 0
玈 lu 0
玊 su 0
玌 qiu 0
玍 ga 0
玏 le 0
玐 ba 0
玒 hong 0
玓 di 0
玔 chuan 0
玕 gan 0
玗 yu 0
玘 qi 0
玙 yu 0
玚 chang 0
玚 yang 0
玜 hong 0
玝 wu 0
玞 fu 0
玠 jie 0
玡 ya 0
玣 bian 0
玤 bang 0
玥 yue 0
玦 jue 0
玧 men 0
玧 yun 0
玨 jue 0
玪 jian 0
玪 yin 0
玬 dan 0
玭 pin 0
玱 qiang 0
玴 yi 0
玵 an 0
玵 gan 0
玶 ping 0
玸 fu 0
玹 xuan 0
玼 ci 0
玽 gou 0
玾 jia 0
玿 shao 0
珁 ci 0
珃 ran 0
珄 sheng 0
珅 shen 0
珆 tai 0
珆 yi 0
珇 ju 0
珇 zu 0
珋 liu 10
珌 bi 12
珎 zhen 397
珒 jin 12
珓 jiao 18
珔 jian 11
珕 li 42
珖 guang 46
珗 xian 49
珘 zhou 9
珚 yan 9
珛 xiu 8
珜 yang 29
珝 xu 23
珟 su 13
珡 qin 60
珢 ken 18
珢 yin 0
珣 xun 1204
珤 bao 8
珦 xiang 91
珨 xia 18
珪 gui 157
珫 chong 14
珬 xu 13
珮 pei 302
珯 lao 35
珰 dang 119
珱 ying 9
珳 wen 19
珴 e 1277
珵 cheng 67
珵 ting 0
珶 di 50
珶 ti 0
珷 wu 12
珸 wu 0
珹 cheng 0
珺 jun 0
珻 mei 0
珼 bei 0
珽 ting 0
現 xian 0
珿 chu 0
琀 han 0
琁 qiong 0
琁 xuan 0
琂 yan 0
琄 xuan 0
琇 xiu 0
琈 fu 0
琋 xi 0
琌 ling 0
琍 li 0
琎 jin 0
琑 suo 0
琒 feng 0
琓 wan 0
琔 dian 0
琕 bing 0
琕 pin 0
琖 zhan 0
琗 cui 0
琗 se 0
琘 min 0
琙 yu 0
琜 lai 0
琝 min 0
琞 sheng 0
琞 wang 0
琟 wei 0
琟 yu 0
琠 tian 0
琡 chu 0
琣 beng 0
琣 pei 0
琤 cheng 0
琧 e 0
琩 chang 0
琫 beng 0
琭 lu 0
琯 guan 0
琯 gun 0
琱 diao 0
琲 bei 0
琷 qiang 0
琸 zhuo 0
琹 qin 0
琺 fa 0
琻 jin 0
琽 du 0
琾 jie 0
琿 hui 0
琿 hun 0
瑀 yu 0
瑂 mei 0
瑃 chun 0
瑄 xuan 0
瑅 ti 0
瑆 xing 0
瑇 dai 0
瑈 rou 0
瑉 min 0
瑊 jian 0
瑋 wei 0
瑌 ruan 0
瑍 huan 0
瑎 jie 4
瑎 xie 4
瑏 chuan 165
瑐 jian 23
瑑 zhuan 27
瑒 chang 19
瑒 yang 0
瑓 lian 14
瑔 quan 20
瑖 duan 25
瑘 ya 0
瑘 ye 0
瑝 huang 51
瑠 liu 101
瑡 shi 17
瑢 rong 303
瑣 suo 264
瑤 yao 203
瑥 wen 107
瑦 wu 38
瑧 zhen 40
瑨 jin 41
瑩 ying 1332
瑪 ma 327
瑫 tao 49
瑬 liu 111
瑮 li 28
瑯 lang 58
瑱 tian 32
瑱 zhen 0
瑲 cang 4
瑲 cheng 0
瑲 qiang 4
瑳 cuo 59
瑴 jue 25
瑵 zhao 12
瑸 bin 18
瑸 pian 0
瑹 shu 8
瑹 tu 0
瑺 chang 34
瑻 kun 0
瑼 zhuan 0
瑽 cong 0
瑿 yi 0
璂 ji 0
璂 qi 0
璄 jing 0
璅 suo 0
璅 zao 0
璆 qiu 0
璈 ao 0
璉 lian 0
璊 men 0
璌 yin 0
璍 hua 0
璍 ye 0
璏 wei 0
璑 wu 0
璒 deng 0
璓 xiu 0
璔 zeng 0
璕 xun 0
璖 qu 0
璗 dang 0
璗 tang 0
璘 lin 0
璙 liao 0
璚 jue 0
璚 qiong 0
璛 su 0
璝 gui 0
璟 jing 0
璠 fan 0
璡 jin 0
璢 liu 0
璣 ji 0
璤 hui 0
璥 jing 0
璦 ai 0
璪 zao 0
璫 dang 0
璬 jiao 0
璭 guan 0
璭 gun 0
璮 tan 0
璯 hui 0
璯 kuai 0
環 huan 0
璱 se 0
璲 sui 0
璳 tian 0
璴 chu 0
璵 yu 0
璶 jin 0
璷 fu 0
璷 lu 0
璸 bin 0
璸 pian 0
璹 shu 0
璻 zui 0
璼 lan 0
璽 xi 0
璾 ji 0
璾 zi 0
璿 xuan 0
瓀 ruan 0
瓁 wo 0
瓂 gai 0
瓃 lei 0
瓄 du 0
瓅 li 0
瓆 zhi 0
瓇 rou 0
瓈 li 99
瓉 zan 8
瓊 qiong 241
瓋 ti 12
瓌 gui 17
瓍 sui 46
瓎 la 19
瓏 long 70
瓐 lu 69
瓑 li 12
瓓 lan 34
瓔 ying 11
瓕 mi 15
瓕 xi 0
瓖 xiang 10
瓗 qiong 3
瓗 wei 0
瓘 guan 52
瓙 dao 12
瓚 zan 6
瓛 huan 14
瓛 ya 0
瓛 ye 7
瓝 bo 8
瓟 bo 13
瓟 pao 0
瓡 hu 12
瓡 zhi 0
瓥 li 5
瓧  0
瓨 hong 0
瓨 xiang 0
瓩 qian 3
瓪 ban 17
瓫 pen 12
瓬 fang 43
瓭 dan 4
瓱  0
瓳 hu 0
瓵 yi 0
瓸 bai 0
瓸 wa 0
瓹 juan 0
瓺 chang 0
瓻 chi 0
瓽 dang 0
瓾 meng 0
瓾 wa 0
甀 zhui 0
甁 ping 0
甂 pian 0
甃 zhou 0
甅  0
甆 ci 0
甇 ying 0
甈 qi 0
甉 xian 0
甊 lou 0
甋 di 0
甌 ou 0
甎 zhuan 0
甐 lin 0
甒 wu 0
甔 dan 0
甕 weng 0
甖 ying 0
甗 yan 0
甛 tian 0
甝 han 0
甞 chang 0
甠 qing 0
甡 shen 0
產 chan 0
産 chan 0
甤 rui 0
甦 su 0
甧 shen 0
甪 lu 0
甮 beng 0
甮 feng 0
甴 you 0
甴 zha 0
甶 fu 0
甹 ping 0
甼 ding 0
甼 ting 0
甽 quan 0
甽 zhen 0
甿 mang 0
甿 meng 0
畁 bi 0
畂 jiu 0
畃 xun 0
畄 liu 0
畆 mu 0
畇 yun 0
畉 fu 0
畊 geng 0
畍 jie 0
畐 bi 0
畐 fu 0
畑 tian 0
畒 mu 0
畓 duo 0
畕 jiang 0
畖 wa 0
畗 da 0
畗 fu 0
畘 nan 0
畝 mu 17
畞 mu 18
畟 ce 17
畟 ji 0
畠 tian 152
畠 zai 0
畠 zi 0
畡 gai 20
畢 bi 1752
畣 da 21
畤 chou 26
畤 shi 0
畤 zhi 4
畧 lue 16
畧 lve 0
畨 fan 36
畨 pan 0
畩 yi 47
畫 hua 1844
畬 she 24
畬 yu 0
畭 she 16
畭 yu 0
畮 mu 6
畯 jun 261
異 yi 651
畱 liu 769
畳 die 18
畵 hua 118
當 dang 10767
畷 zhui 13
畺 jiang 19
畻 cheng 15
畼 chang 53
畽 tuan 35
畽 tun 0
畾 lei 37
疀 cha 18
疀 chai 0
疁 liu 36
疂 die 3
疄 lin 12
疅 jiang 7
疇 chou 5
疈 pi 0
疉 die 0
疊 die 0
疌 jie 0
疌 qie 0
疍 dan 0
疎 shu 0
疐 di 0
疐 zhi 0
疓 nai 0
疕 bi 0
疘 gang 0
疛 zhou 0
疜 xia 0
疞 xu 0
疢 chen 0
疦 jue 0
疦 xue 0
疧 qi 0
疨 ya 0
疩 cui 0
疪 bi 0
疭 zong 0
疶 xue 0
疷 zhi 0
疺 bian 0
疺 fa 0
疻 zhi 0
疿 fei 0
痀 ju 0
痁 shan 0
痆 ni 0
痆 nie 0
痋 chong 0
痋 teng 0
痌 tong 0
痎 jie 0
痏 wei 0
痏 you 0
痐 hui 0
痑 shi 0
痑 tan 0
痓 chi 0
痗 mei 0
痙 jing 0
痚 xiao 0
痜 tu 0
痝 mang 0
痟 xiao 0
痠 suan 0
痡 fu 0
痡 pu 0
痥 duo 0
痩 shou 0
痬 yi 0
痭 beng 0
痭 peng 0
痮 zhang 0
痯 guan 0
痲 ma 0
痳 lin 0
痳 ma 0
痵 ji 0
痶 dian 0
痶 tian 0
痷 an 0
痷 ye 0
痸 chi 0
痺 bi 0
痺 pi 0
痻 min 0
痽 dui 0
痾 e 0
痾 ke 0
瘂 ya 0
瘄 cu 0
瘆 shen 0
瘇 zhong 0
瘈 chi 6
瘈 zhi 0
瘉 yu 23
瘋 feng 3578
瘍 yang 22
瘎 chen 8
瘏 tu 12
瘑 guo 41
瘒 wen 15
瘓 huan 15
瘔 ku 199
瘖 yin 20
瘚 jue 6
瘜 xi 19
瘝 guan 8
瘞 yi 3
瘡 chuang 47
瘣 hui 15
瘣 lei 0
瘧 nue 19
瘧 nve 0
瘧 yao 0
瘨 chen 14
瘨 dian 0
瘬 zhang 18
瘮 shen 35
瘯 cu 12
瘱 yi 0
瘲 zong 4
瘶 sou 5
瘷 se 3
瘹 diao 19
瘺 lou 3
瘻 lou 6
瘽 qin 3
癁 fu 7
療 liao 447
癄 jiao 1
癄 qiao 1
癅 liu 0
癆 lao 0
癇 xian 0
癈 fei 0
癉 dan 0
癊 yin 0
癋 he 0
癎 xian 0
癏 guan 0
癐 gui 0
癐 wei 0
癑 nong 0
癒 yu 0
癓 wei 0
癕 yong 0
癗 lei 0
癘 li 0
癙 shu 0
癚 dan 0
癛 bing 0
癛 lin 0
癝 bing 0
癝 lin 0
癟 bie 0
癠 ji 0
癡 chi 0
癢 yang 0
癤 jie 0
癥 zheng 0
癦 me 0
癧 li 0
癨 huo 0
癩 la 0
癩 lai 0
癪 ji 0
癬 xuan 0
癭 ying 0
癮 yin 0
癰 yong 0
癱 tan 0
癲 dian 0
癳 luo 0
癴 luan 0
癵 luan 0
癶 bo 0
癷 bo 0
癹 ba 0
発 fa 0
發 bo 0
發 fa 0
癿 qie 0
皀 bi 0
皀 ji 0
皁 zao 0
皃 mao 0
皅 pa 0
皉 ci 0
皊 ling 0
皌 mo 0
皍 ji 0
皏 peng 0
皐 gao 0
皐 yao 0
皒 e 0
皔 han 0
皕 bi 0
皗 chou 0
皘 qian 0
皚 ai 0
皛 po 0
皛 xiao 0
皜 hao 11
皝 huang 24
皞 hao 113
皟 ze 15
皠 cui 2
皡 hao 4
皢 xiao 71
皣 ye 7
皥 hao 5
皦 jiao 6
皧 ai 220
皨 xing 23
皩 huang 74
皪 bo 7
皪 li 7
皪 luo 7
皫 piao 5
皬 he 14
皭 jiao 5
皯 gan 12
皰 pao 7
皳 qiu 7
皵 que 24
皶 zha 2
皷 gu 5
皸 jun 8
皹 jun 7
皺 zhou 68
皻 cu 1
皻 zha 1
皼 gu 3
皽 dan 1
皽 zhan 1
皽 zhao 1
皾 du 2
盀 qi 39
盁 ying 15
盃 bei 253
啊 a 14680574
阿 a 913973
阿 e 456876
埃 ai 108807
挨 ai 140156
哎 ai 2520749
唉 ai 1098763
哀 ai 71845
皑 ai 1120
癌 ai 21389
蔼 ai 3933
矮 ai 62173
艾 ai 170166
艾 yi 0
碍 ai 13743
爱 ai 3800172
隘 ai 1965
鞍 an 11420
氨 an 12685
安 an 922203
俺 an 377944
按 an 959158
暗 an 155559
岸 an 75793
胺 an 32792
案 an 273434
肮 ang 2438
昂 ang 195608
